id,price,airline,duration,travelDate,lookupDate
QbH2GWYfpoFTkB4xXaWmeG00F,179.60,AS,580,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QbH2GWYfpoFTkB4xXaWmeG00E,179.60,UA,552,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QbH2GWYfpoFTkB4xXaWmeG00G,196.60,B6,558,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QbH2GWYfpoFTkB4xXaWmeG004,198.10,VX,405,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QbH2GWYfpoFTkB4xXaWmeG006,198.10,VX,411,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QbH2GWYfpoFTkB4xXaWmeG00K,200.60,UA,582,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QbH2GWYfpoFTkB4xXaWmeG005,203.10,UA,398,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QbH2GWYfpoFTkB4xXaWmeG007,203.10,UA,399,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QbH2GWYfpoFTkB4xXaWmeG009,203.10,UA,415,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QbH2GWYfpoFTkB4xXaWmeG00A,203.10,UA,418,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QbH2GWYfpoFTkB4xXaWmeG008,203.10,UA,400,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QbH2GWYfpoFTkB4xXaWmeG00I,215.60,UA,524,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QbH2GWYfpoFTkB4xXaWmeG00H,215.60,UA,522,"Mon, 07 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP009,134.60,SY,490,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP008,134.60,SY,485,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP001,148.10,B6,406,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP004,148.10,VX,411,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP002,148.10,B6,408,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP003,148.10,B6,409,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP00A,184.60,VX,510,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP00B,184.60,UA,548,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP00K,184.60,VX,630,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP00D,196.60,B6,537,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP005,198.10,VX,405,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP00C,200.60,UA,518,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP006,203.10,UA,399,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP007,203.10,UA,400,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP00H,215.60,UA,514,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP00I,215.60,UA,517,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP00G,215.60,UA,512,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP00J,215.60,UA,522,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP00F,318.10,UA,418,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
3JSjcJjMluGS1jva8O2tfP00E,318.10,UA,415,"Fri, 04 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB001,148.10,B6,404,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB003,168.10,VX,411,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB002,168.10,B6,409,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB007,184.60,UA,548,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB004,198.10,VX,405,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB005,203.10,UA,400,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB00J,208.60,UA,703,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB00K,208.60,UA,703,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB00A,216.62,B6,558,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB00G,246.61,B6,643,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB00E,246.61,B6,602,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB00B,246.61,B6,540,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB00C,246.61,B6,583,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB006,273.10,B6,408,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB00D,280.60,UA,514,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB00F,292.60,UA,505,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB00H,316.60,UA,486,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB00I,317.60,UA,547,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB009,318.10,UA,418,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
HpTplcnTN9CNJaqibwpEPB008,318.10,UA,398,"Sun, 13 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT006,268.60,B6,594,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT00I,272.61,B6,704,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT005,275.60,UA,574,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT00C,280.60,UA,700,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT00G,280.60,B6,741,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT001,283.45,VX,405,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT002,283.46,B6,409,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT00B,310.60,UA,593,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT00F,310.60,UA,657,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT008,310.60,UA,568,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT003,318.10,UA,407,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT00E,320.60,UA,619,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT00D,351.60,UA,542,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT004,368.10,UA,418,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT00J,370.61,B6,636,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT00H,376.52,B6,558,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT00K,396.53,B6,583,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT007,428.10,UA,413,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT009,444.65,B6,404,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
IdZUr5HXcWGPtrXcNUGoZT00A,444.65,B6,408,"Thu, 17 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV00E,316.60,UA,707,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV007,316.60,UA,527,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV00C,316.60,UA,632,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV001,330.26,B6,409,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV00D,377.60,UA,545,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV002,382.25,VX,411,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV003,382.26,B6,412,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV004,382.26,B6,412,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV006,388.10,UA,413,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV005,388.10,UA,406,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV00A,448.10,UA,413,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV008,448.10,UA,407,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV00B,448.10,UA,413,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV009,448.10,UA,408,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV00F,453.15,VX,505,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV00G,453.15,VX,625,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV00J,482.45,B6,579,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV00H,486.55,B6,561,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV00K,487.60,AS,580,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
8gGr9yg4m3MU7z1IovddRV00I,618.10,VX,405,"Sun, 20 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp900B,134.60,SY,485,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp900C,134.60,SY,490,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp9003,148.10,VX,411,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp9001,148.10,B6,406,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp9002,148.10,B6,408,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp9004,168.10,B6,409,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp900G,184.60,VX,630,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp900D,184.60,UA,552,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp9005,198.10,VX,405,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp900A,203.10,UA,418,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp9006,203.10,UA,398,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp9007,203.10,UA,399,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp9009,203.10,UA,415,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp9008,203.10,UA,400,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp900I,215.60,UA,589,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp900E,215.60,VX,510,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp900F,215.60,UA,522,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp900J,216.62,B6,602,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp900H,235.60,UA,526,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
QoQu3zu45k6SfS5QtBFpp900K,255.60,UA,512,"Fri, 11 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB00D,133.60,B6,594,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB009,134.60,SY,485,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB00A,134.60,SY,490,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB001,148.10,B6,404,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB002,148.10,B6,409,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB003,148.10,VX,411,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB00E,174.60,VX,510,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB00K,174.60,VX,630,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB00F,179.60,UA,552,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB008,203.10,UA,418,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB005,203.10,UA,399,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB007,203.10,UA,415,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB006,203.10,UA,400,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB004,203.10,UA,398,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB00J,215.60,UA,528,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB00I,215.60,UA,522,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB00H,215.60,UA,517,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB00G,215.60,UA,512,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB00B,238.10,B6,408,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
Z82z1b5WpKRS0pMsgejOyB00C,273.10,VX,405,"Tue, 15 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT007,428.60,AS,710,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT003,444.65,B6,412,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT002,444.65,B6,412,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT001,444.65,B6,409,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT004,453.17,B6,561,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT005,461.60,AS,580,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT008,498.60,AS,561,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT006,501.60,SY,485,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT00E,506.60,UA,733,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT00C,506.60,UA,642,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT00I,514.60,UA,726,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT00D,525.95,B6,615,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT00A,525.95,B6,542,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT009,525.95,B6,515,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT00H,638.96,B6,579,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT00B,659.10,VX,411,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT00F,663.10,UA,539,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT00G,667.60,UA,507,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT00J,667.60,UA,516,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
9r1XBpyxd8VTlA7ncamIoT00K,667.60,UA,527,"Fri, 25 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:18 GMT"
PD4xXvzdYqGTvKqrcuyIW4004,134.60,SY,485,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW4001,168.10,B6,409,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW4008,170.60,UA,595,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW400B,176.62,B6,588,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW400H,196.60,B6,632,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW400J,196.60,B6,702,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW400C,200.60,UA,531,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW4007,200.60,UA,499,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW4003,203.10,UA,418,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW4002,203.10,UA,415,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW400F,215.60,UA,514,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW400G,215.60,UA,517,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW400I,223.60,B6,594,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW400K,246.61,B6,583,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW4005,273.10,B6,404,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
PD4xXvzdYqGTvKqrcuyIW4006,273.10,VX,405,"Wed, 16 Dec 2015 05:00:00 GMT","Tue, 03 Nov 2015 20:09:19 GMT"
